"","account_length","international_plan","voice_mail_plan","number.vmail.messages","total_day_calls","total_day_charge","total_eve_calls","total_eve_charge","total_night_calls","total_night_charge","total_intl_calls","total_intl_charge","customer_service_calls","churn"
"330",162,"0","0",0,117,37.5,121,13.19,89,8.4,9,2.84,1,"0"
"331",83,"0","1",41,122,26.5,107,13.8,105,5.74,5,3.54,3,"0"
"332",100,"0","0",0,63,18.19,67,8.98,74,10.94,3,3.46,4,"1"
"333",59,"0","0",0,104,31.03,95,17.4,100,10.35,8,3.05,4,"0"
"334",179,"1","1",38,78,37.42,71,19.92,85,10.68,4,2.73,4,"0"
"335",79,"0","0",0,112,25.87,132,15.06,87,4.34,3,1.43,1,"0"
"336",117,"0","0",0,95,30.86,88,17.43,82,9.18,9,3.97,2,"0"
"337",64,"1","0",0,77,40.15,85,18.58,97,8.73,2,3.56,2,"1"
"338",31,"0","0",0,105,28.24,93,6.74,98,9.62,2,3.43,1,"0"
"339",124,"1","0",0,89,41.58,80,16.05,114,9.27,4,3.05,1,"0"
"340",122,"0","1",23,85,22.81,132,19.32,96,5.51,2,2.3,2,"0"
"341",37,"1","1",39,122,25.45,75,17.94,90,5.14,4,2.48,1,"0"
"342",90,"0","1",29,109,25.52,103,22.5,97,8.03,4,1.57,1,"0"
"343",159,"1","0",0,53,43.71,127,26.54,82,8.24,6,2.38,1,"1"
"344",148,"0","0",0,83,21.15,81,15.27,99,11.39,6,3.05,0,"0"
"345",39,"0","1",36,121,24.09,113,19.75,131,9.99,5,3.24,1,"0"
"346",77,"0","0",0,87,39.1,138,8.77,136,13.93,3,3.05,2,"0"
"347",194,"0","0",0,88,27.59,118,18.16,81,8.64,2,2.94,0,"0"
"348",154,"0","0",0,75,46.043,94,18.4,100,11.43,9,2.73,1,"1"
"349",112,"0","0",0,96,32.86,123,22.45,115,5.79,3,2.46,4,"0"
"350",45,"0","0",0,127,13.29,108,21.54,100,11.48,3,3.97,1,"0"
"351",132,"0","0",0,110,14.18,137,19.74,114,6.6,5,2.05,1,"0"
"352",128,"0","0",0,99,33.25,120,22.76,76,7.42,2,4.32,0,"0"
"353",135,"0","0",0,81,34.31,114,19.13,82,9.2,6,2.78,1,"0"
"354",56,"0","0",0,110,33.49,102,18.94,91,10.14,6,2.86,2,"0"
"355",151,"1","0",0,57,37.06,88,9.72,95,12.11,1,3.35,0,"1"
"356",32,"0","0",0,98,28.02,96,19.54,108,7.53,2,4,2,"0"
"357",90,"0","0",0,77,30.46,99,17.91,58,12.46,6,2.48,2,"0"
"358",87,"0","1",21,113,36.38,114,15.3,82,6.05,5,2.86,0,"0"
"359",138,"0","0",0,87,28.99,116,10.05,111,8.46,7,3.02,2,"0"
"360",79,"0","0",0,123,34.97,108,18.23,106,10.17,9,1.81,1,"0"
"361",95,"1","0",0,84,28.14,112,24.33,89,8.95,2,3.11,1,"1"
"362",127,"0","0",0,100,37.57,113,13.66,96,10.49,4,1.84,2,"0"
"363",137,"0","0",0,118,41.16,93,16.24,50,9.84,2,3.97,3,"0"
"364",97,"0","0",0,107,25.77,96,13.21,112,10.8,4,3.97,1,"0"
"365",149,"1","0",0,87,29.95,81,12.33,92,11.23,4,1.54,0,"0"
"366",117,"1","1",22,82,33.32,82,27.43,120,10.15,5,1,1,"0"
"367",84,"0","0",0,125,27.12,90,21,82,8.46,4,1.94,2,"0"
"368",137,"0","0",0,113,39.13,79,18.73,111,9.21,7,2.89,4,"0"
"369",99,"0","0",0,64,24.94,99,23.29,98,14.46,1,2.4,3,"0"
"370",54,"0","0",0,102,35.79,83,17.38,53,5.75,5,2.3,1,"0"
"371",85,"0","0",0,95,17.34,139,22.97,105,6.67,3,2.89,1,"0"
"372",150,"0","0",0,99,21.42,73,20.27,100,12.83,6,2.75,3,"0"
"373",43,"0","0",0,125,28.63,89,20.72,102,9.66,2,3,1,"0"
"374",35,"0","0",0,129,17.95,129,21.95,77,9.59,3,2.35,0,"0"
"375",98,"0","0",0,92,35.11,152,14.98,115,10.48,5,3.35,4,"0"
"376",112,"0","0",0,76,36.91,100,17.44,91,8.36,3,2.54,2,"0"
"377",16,"0","0",0,78,39.03,108,17.48,91,7.48,2,2.92,0,"1"
"378",98,"0","1",22,89,47.31,143,7.94,68,4.84,5,2.62,0,"0"
"379",84,"0","0",0,102,23.56,93,16.92,137,9.18,4,2.11,0,"0"
"380",94,"0","0",0,103,39.85,109,23.74,121,10.54,2,1.54,1,"1"
"381",84,"0","0",0,129,30.86,112,11.11,118,8.39,4,2.3,1,"0"
"382",66,"0","0",0,91,28.44,68,19.55,118,8.63,5,2.86,1,"1"
"383",98,"0","1",31,105,20.57,98,18.61,110,10.2,1,3.24,1,"0"
"384",74,"0","0",0,124,37.59,94,9.42,112,10.8,3,2.86,0,"0"
"385",96,"0","1",26,108,24.79,89,16.34,96,7.43,2,2.67,1,"0"
"386",119,"0","0",0,122,37.88,107,13.87,112,7.23,6,3.02,1,"0"
"387",73,"0","0",0,80,31.18,115,20.57,100,9.06,3,2.03,4,"0"
"388",92,"1","0",0,91,44.93,115,13.68,73,8.94,5,2.51,0,"0"
"389",21,"0","0",0,78,24.82,79,9.32,108,11.13,7,1.84,0,"0"
"390",122,"0","0",0,134,26.71,122,15.72,59,8.87,5,2.3,4,"1"
"391",133,"1","0",0,108,21.64,81,21.36,88,6.08,3,2.78,1,"0"
"392",145,"0","0",0,110,31.94,117,16.75,108,7.52,4,1.3,2,"0"
"393",25,"0","0",0,90,30.4,72,12,99,9.14,5,2.27,2,"0"
"394",64,"0","0",0,80,16.52,90,15.83,92,8.5,6,2.81,2,"0"
"395",85,"0","0",0,85,44.17,117,20.6,72,7.6,1,1.46,0,"0"
"396",126,"0","0",0,112,43.61,90,16.96,122,8.47,5,1.89,3,"0"
"397",76,"0","0",0,77,28.82,87,10.54,92,9.87,3,2.7,0,"0"
"398",113,"0","0",0,47,40.75,110,24.05,88,10.73,3,2.35,2,"1"
"399",167,"1","0",0,99,29.16,103,13.6,102,9.56,2,1.35,1,"1"
"400",117,"0","0",0,84,40.78,106,14.86,93,9.43,2,2.65,0,"0"
"401",128,"0","1",34,73,24.19,79,16.56,81,10.77,6,4.32,1,"0"
"402",115,"0","0",0,98,31.3,73,27.8,106,9.56,6,2.03,2,"0"
"403",141,"0","1",28,126,35.17,126,22.47,124,7.73,9,2.51,2,"0"
"404",51,"0","0",0,114,44.18,94,14.98,112,3.47,1,4.13,1,"0"
"405",100,"0","0",0,122,34.65,76,24.06,83,8.88,3,3.38,0,"0"
"406",96,"0","1",45,124,42.3,77,11.93,102,11.86,2,2.78,3,"0"
"407",112,"0","1",16,110,37.67,123,11.07,108,9,3,3.05,1,"0"
"408",129,"1","0",0,131,32.79,101,15.77,130,9.23,4,2.94,1,"0"
"409",163,"0","0",0,129,20.81,108,9.64,97,8.11,7,3.38,1,"0"
"410",67,"0","1",40,65,17.83,93,18.39,128,9.78,9,2.59,1,"0"
"411",140,"0","0",0,91,29.44,106,16.73,128,9.42,5,3.02,3,"0"
"412",49,"0","0",0,69,20.3,92,23.23,132,9.65,7,3.35,2,"0"
"413",46,"0","0",0,100,42.55,90,22.15,104,8.78,2,3.59,2,"1"
"414",148,"0","0",0,98,30.31,110,24.02,98,8.15,4,3.08,1,"0"
"415",112,"0","0",0,77,41.38,97,15.48,94,11.66,2,3.46,1,"0"
"416",78,"0","0",0,106,26.35,101,14.9,125,7,5,3.19,2,"0"
"417",61,"0","1",31,101,49.08,102,17.32,49,9.14,3,2.32,0,"0"
"418",58,"0","1",29,80,40.87,91,10.11,108,7.39,3,3.02,1,"0"
"419",155,"0","0",0,123,32.35,96,25.61,134,9.66,3,2.16,1,"0"
"420",100,"0","0",0,76,47.26,74,15.02,126,9.88,4,2.24,0,"1"
"421",113,"0","0",0,93,26.35,106,28.1,123,8.52,3,3.65,1,"0"
"422",81,"0","0",0,99,26.1,102,16.8,86,8.93,2,1.7,2,"0"
"423",135,"0","1",27,141,46.48,99,13.09,112,11.06,6,3.32,1,"0"
"424",99,"0","0",0,93,26.4,95,22.58,67,6.56,4,3.35,0,"0"
"425",59,"0","1",29,114,22.63,82,18.8,103,5.92,3,1.84,1,"0"
"426",135,"0","0",0,129,41.96,121,15.96,109,6.95,5,3.4,1,"0"
"427",85,"1","0",0,107,28.12,126,16.66,110,12.733,7,2.59,2,"0"
"428",70,"0","0",0,103,10.12,106,21.86,86,9.37,6,3,0,"0"
"429",88,"0","0",0,116,23.51,138,20.06,110,8.06,4,2.59,3,"0"
"430",55,"0","0",0,100,48.74,121,11.42,122,8.68,5,1.86,2,"0"
"431",75,"0","0",0,114,19.94,61,17.09,82,4.86,3,3.29,1,"0"
"432",79,"0","1",21,79,44.93,118,17.24,92,7.8,3,1.7,4,"0"
"433",85,"0","0",0,107,21.74,124,23.05,76,9.1,5,3.38,0,"0"
"434",86,"0","1",23,107,38.34,105,20.94,81,11.06,2,2.65,0,"0"
"435",91,"0","0",0,115,25.33,105,20.85,94,11.7,3,2.24,0,"0"
"436",149,"0","1",20,77,33.81,88,23.29,76,8.58,9,3.86,1,"0"
"437",97,"0","0",0,125,43.59,100,23.28,101,10.02,1,3,1,"1"
"438",88,"0","0",0,124,45.02,112,20.86,115,7.22,2,4,1,"1"
"439",60,"0","0",0,88,16.69,69,15.34,69,10.06,2,2.51,2,"0"
"440",54,"0","0",0,99,27.17,64,22.44,70,5.21,7,2.62,2,"0"
"441",11,"0","1",28,86,32.4,122,18.71,80,8.11,3,1.62,3,"0"
"442",109,"0","0",0,120,31.28,119,10.23,86,6.92,3,2.97,0,"0"
"443",90,"0","0",0,128,44.51,104,18.75,91,6.15,5,2.59,1,"0"
"444",115,"0","0",0,109,25.14,117,19.41,90,13.49,9,2.59,3,"0"
"445",144,"0","1",18,109,18.09,113,9.19,111,9.38,5,2.73,1,"0"
"446",91,"0","0",0,75,22.73,87,16.6,89,12.62,2,1.59,0,"0"
"447",105,"0","1",23,85,32.9,90,18.72,111,12.26,5,2.3,0,"0"
"448",71,"1","0",0,113,30.29,94,14.26,111,8.19,3,3.67,3,"1"
"449",132,"0","1",36,103,38.45,125,15.44,102,11.65,5,2.84,3,"1"
"450",112,"0","0",0,103,28.97,71,17.02,100,11.62,4,3.13,1,"0"
"451",86,"0","1",32,133,12.05,121,14.17,105,11.02,5,3,3,"0"
"452",41,"0","1",34,63,33.05,110,21.67,115,7.21,9,4.64,2,"0"
"453",44,"0","0",0,146,40.85,83,13.99,106,10.83,2,2.86,1,"0"
"454",78,"0","0",0,116,12.75,87,21.14,83,7.92,6,2.57,3,"0"
"455",149,"0","0",0,117,11.75,100,11.59,53,8.18,3,1.7,1,"0"
"456",72,"0","1",33,59,16.42,98,26.81,117,7.35,4,1.67,4,"1"
"457",139,"0","1",20,101,36.48,132,19.98,132,7.33,9,4,0,"0"
"458",74,"0","0",0,111,25.25,67,12.45,83,13.01,6,2.67,3,"0"
"459",50,"0","0",0,106,43.88,106,13.72,110,10.13,5,3.16,1,"0"
"460",141,"0","1",23,112,25.45,118,13.81,115,9.91,2,2.05,3,"0"
"461",140,"0","0",0,134,25.47,98,13.97,124,13.26,2,2.19,1,"0"
"462",99,"0","0",0,102,32.37,107,13.44,92,12.22,4,3.02,2,"0"
"463",166,"0","0",0,108,30.84,54,21.57,94,5.05,6,3.13,1,"0"
"464",124,"0","0",0,123,25.69,104,15.93,93,11.49,3,1.43,1,"0"
"465",74,"0","0",0,116,26.47,63,14.76,97,11.58,4,2.19,0,"0"
"466",117,"0","0",0,95,25.48,110,21.77,92,9.57,9,3.59,2,"0"
"467",85,"0","0",0,132,37.79,101,19.68,75,10.06,2,2.97,3,"0"
"468",36,"0","1",16,111,25.4,113,11.2,87,5.97,2,1.81,0,"0"
"469",102,"1","0",0,103,39.75,131,18.84,106,6.61,3,3.46,0,"0"
"470",76,"0","0",0,100,34.71,139,24.87,105,10.99,2,2.84,0,"0"
"471",165,"0","0",0,126,41.29,65,17.83,126,10.28,0,1.54,1,"0"
"472",130,"0","0",0,119,25.57,99,19.59,76,8.38,4,3.32,1,"0"
"473",78,"0","0",0,119,35.51,132,21.45,120,12.61,7,3.46,0,"0"
"474",55,"1","0",0,91,32.62,110,21.77,101,9.17,6,3.86,1,"1"
"475",92,"1","0",0,113,22.22,122,22.15,98,10.99,2,2.54,2,"1"
"476",129,"0","1",33,104,20.33,88,23.69,132,11.85,2,1.59,2,"0"
"477",18,"0","0",0,93,46.51,116,9.74,120,11.28,4,2.21,1,"0"
"478",161,"1","0",0,114,26.54,63,15.33,115,8.08,9,3,2,"0"
"479",93,"0","1",36,134,30.38,102,15.18,82,5.71,4,2.16,2,"0"
"480",144,"0","0",0,93,30.18,75,24.43,118,8.12,3,3.21,2,"0"
"481",75,"1","0",0,61,35.92,119,8.98,63,7.92,4,2.62,4,"1"
"482",95,"0","0",0,91,29.78,109,20.77,95,3.41,2,2.03,1,"0"
"483",126,"0","1",23,102,19.43,103,16.18,111,10.82,7,3.4,3,"0"
"484",124,"0","1",28,104,42.74,89,19.13,121,11.34,5,2.03,1,"0"
"485",93,"1","0",0,61,36.87,120,17.63,110,9.98,5,3.97,1,"1"
"486",109,"1","1",26,138,36.92,111,12.37,76,12.63,3,2.51,0,"0"
"487",80,"0","0",0,97,35.07,98,13.17,82,11.86,9,3.35,0,"0"
"488",41,"0","0",0,66,27.08,75,10.7,76,11.79,5,3,1,"0"
"489",136,"0","1",31,88,24.33,65,20.11,120,10.25,5,3.08,2,"0"
"490",92,"0","0",0,122,26.18,88,28.03,117,12.96,2,1.51,3,"1"
"491",143,"0","1",24,69,31.72,116,18.87,138,10.57,5,3.13,1,"0"
"492",118,"0","1",26,114,29.04,125,16.96,98,7.64,5,2.59,4,"1"
"493",193,"0","1",17,102,21.08,81,17.25,129,9.23,3,3.32,1,"0"
"494",73,"0","0",0,94,33.71,101,23.74,87,6.58,8,4,3,"0"
"495",62,"0","0",0,101,29.38,97,17.41,90,10.84,8,2.46,2,"0"
"496",30,"0","1",30,74,36.96,86,18.17,104,10.22,3,1.78,0,"0"
"497",60,"1","1",29,113,45.2,94,18.34,82,4.86,9,3.78,0,"1"
"498",148,"0","1",14,137,15.91,72,16.47,84,6.52,5,3.97,1,"0"
"499",96,"0","0",0,100,16.69,88,26.11,120,8.21,1,2.05,2,"0"
"500",52,"0","0",0,68,36.5,138,13.48,114,5.55,4,2.54,2,"0"
"501",87,"0","0",0,92,28.59,100,19.1,99,7.63,3,3.48,1,"0"
"502",41,"0","0",0,97,34.49,104,13.07,92,5.11,3,2.43,3,"0"
"503",112,"0","0",0,108,44.44,102,13.13,90,5.89,2,3.13,1,"0"
"504",88,"0","0",0,86,12.46,82,13.72,76,10.78,3,2.21,4,"1"
"505",122,"0","1",27,84,43.13,109,19.48,123,8.57,5,2.48,4,"0"
"506",61,"0","0",0,108,7.65,74,12.86,94,6.88,6,2.65,2,"0"
"507",87,"0","0",0,105,39.32,108,14.59,136,3.05,6,3.51,1,"0"
"508",176,"0","0",0,125,8.06,90,14.26,107,7.34,8,2.84,2,"0"
"509",30,"0","0",0,88,38.66,100,15.51,134,8.63,3,3.38,0,"0"
"510",95,"0","1",22,126,6.95,90,11.34,91,11.89,7,3.21,0,"0"
"511",46,"0","0",0,133,21.22,143,13.37,72,8.97,4,2.32,2,"0"
"512",100,"1","0",0,110,11.65,115,28.65,99,9.23,9,3.27,0,"0"
"513",47,"0","1",37,77,27.8,102,17.26,87,10.44,4,2.11,2,"0"
"514",77,"0","0",0,112,27.71,89,18.62,66,10.5,3,1.81,2,"0"
"515",98,"0","1",38,61,36.33,104,21.51,73,9.35,5,2.89,2,"0"
"516",125,"0","1",36,117,34.22,78,10.097,104,5.66,3,1.46,1,"0"
"517",67,"0","0",0,97,52.77,123,5.65,99,11.09,10,2.48,4,"0"
"518",194,"0","0",0,101,8.23,138,23.89,87,9.83,1,3.97,1,"0"
"519",128,"0","1",40,88,29.1,109,12.38,93,8.86,6,3.78,1,"0"
"520",190,"0","1",22,93,28.31,92,15.56,102,5.44,3,2.3,0,"0"
"521",165,"0","0",0,126,36.82,104,16.22,123,10.11,8,3.35,0,"0"
"522",59,"0","0",0,113,18.33,125,18.41,92,9.79,3,2.67,2,"0"
"523",47,"0","1",28,94,24.02,108,14.28,84,5.11,2,2.11,1,"0"
"524",150,"0","1",29,77,35.68,52,13.43,113,6.39,1,1.78,0,"0"
"525",152,"1","1",20,120,40.38,94,21.54,80,11.93,3,3.83,4,"1"
"526",26,"0","0",0,109,39.87,129,18.4,94,8.62,6,0.95,3,"0"
"527",79,"0","1",31,90,17.53,135,20.66,92,3.44,8,3.29,3,"0"
"528",95,"0","1",27,106,22.02,90,21.16,115,12.06,3,3.21,1,"0"
"529",69,"1","0",0,90,47.57,91,21.14,118,7.69,10,2.27,2,"1"
"530",95,"1","1",41,91,23.26,61,17.07,67,6.02,9,2.78,4,"1"
"531",31,"0","1",31,54,17.02,97,20.94,131,11.48,3,1.59,0,"0"
"532",121,"0","1",31,63,40.31,117,17.48,85,8.85,5,2.73,4,"0"
"533",111,"0","0",0,58,29.38,108,15.56,104,7.15,3,2.13,4,"1"
"534",157,"0","0",0,111,38.17,99,17.06,118,5.25,2,3.11,2,"0"
"535",44,"0","0",0,112,48.98,92,21.93,90,8.66,4,2.75,3,"1"
"536",61,"1","0",0,103,13.29,149,16.65,100,4.86,6,2.73,2,"0"
"537",65,"0","0",0,80,25.28,94,22.02,107,6.73,6,3.43,2,"0"
"538",74,"0","1",25,84,33.08,103,10.19,75,7.9,2,3.54,2,"0"
"539",123,"0","0",0,77,27.12,92,25.82,120,10.21,4,3.24,0,"0"
"540",58,"0","1",20,110,33.07,89,18.16,92,10.65,2,2.57,1,"0"
"541",74,"0","0",0,96,29.6,94,21.34,123,11.59,5,2.24,2,"1"
"542",125,"0","0",0,97,22.41,100,11.62,119,13.87,6,2.08,2,"0"
"543",80,"0","0",0,103,27.3,109,20.15,88,11.03,1,2.89,1,"0"
"544",53,"0","1",18,107,24.96,84,26.35,130,8.04,7,1.94,0,"0"
"545",99,"0","1",28,88,34.12,116,22.46,102,7.77,5,2.46,1,"0"
"546",99,"0","0",0,106,24.75,106,8.36,83,10.39,5,2.94,1,"0"
"547",66,"0","1",29,104,39,84,21.88,119,10.42,1,2.16,2,"0"
"548",97,"0","0",0,76,35.87,100,16.07,102,5.54,4,1.27,3,"0"
"549",75,"0","1",37,97,20.66,110,23.07,97,11.19,5,3.05,2,"0"
"550",85,"1","0",0,73,36.72,117,16,98,6.62,7,0.97,2,"0"
"551",108,"0","0",0,88,49.81,101,13.65,87,6.48,6,2.7,2,"0"
"552",133,"1","1",32,137,37.59,99,22.52,108,7.6,4,4.16,2,"1"
"553",51,"0","0",0,108,30.86,87,16.74,119,8.42,2,2.78,1,"0"
"554",186,"0","1",26,107,12.63,116,15.07,90,13.33,3,3.92,2,"0"
"555",44,"1","0",0,92,10.59,82,23.38,108,6.24,3,2.92,1,"0"
"556",64,"0","1",31,88,38.86,109,21.12,124,7.52,1,2.43,3,"0"
"557",44,"0","0",0,121,38.78,79,23.5,77,12.59,5,2.67,2,"1"
"558",114,"0","1",36,90,52.68,89,17.03,105,8.26,2,3.83,1,"0"
"559",92,"0","0",0,74,34.32,119,19.28,80,9.79,6,3.7,3,"0"
"560",110,"0","0",0,112,25.47,93,15.3,119,6.3,4,3.16,2,"0"
"561",90,"0","1",30,76,31.25,95,19.52,124,6.48,3,2.08,1,"0"
"562",72,"0","1",21,108,31.74,86,28.48,119,8.42,4,4.46,1,"0"
"563",113,"0","0",0,151,35.6,113,24.114,116,11.07,2,2,1,"1"
"564",171,"0","1",25,77,37.94,118,15.57,90,6.79,3,2.75,3,"0"
"565",104,"0","0",0,109,27.91,90,13.21,117,7.6,8,2.89,1,"0"
"566",165,"0","0",0,75,25.59,93,16.41,93,14.02,2,2.78,1,"0"
"567",104,"0","0",0,128,39.81,92,24.91,79,8.28,6,2.65,0,"1"
"568",110,"0","0",0,102,9.4,124,14,108,9.03,5,2.75,1,"0"
"569",90,"1","0",0,97,37.71,134,17.32,132,9.71,4,2.27,1,"0"
"570",114,"0","0",0,85,28.83,86,10.097,124,8.07,8,2,1,"0"
"571",101,"0","0",0,118,15.25,79,22.11,93,7.65,9,3.65,4,"1"
"572",117,"0","1",14,81,13.63,103,18.62,102,5.52,2,2.32,1,"0"
"573",109,"0","0",0,105,37.21,87,25.49,110,7.14,4,3.05,2,"0"
"574",82,"0","0",0,96,21.37,137,17.65,103,8.24,2,3.48,1,"0"
"575",92,"0","0",0,85,29.97,125,7.94,107,9.32,1,2.59,2,"0"
"576",82,"0","1",29,111,35.22,137,21.6,92,7.62,5,2.57,2,"0"
"577",90,"0","0",0,138,34.97,83,13.76,104,12.14,6,3.38,2,"0"
"578",87,"0","1",28,95,25.74,97,12.95,109,11.25,0,1.54,1,"0"
"579",124,"0","0",0,70,26.78,79,11.11,98,8.7,4,2.59,3,"0"
"580",39,"0","0",0,68,27.27,103,8.72,106,10.59,5,2.46,2,"0"
"581",84,"0","0",0,80,27.03,128,14.27,101,7.54,5,3.32,1,"0"
"582",75,"0","1",46,62,36.4,111,17.08,126,11.11,6,2.48,0,"0"
"583",102,"0","0",0,89,17.44,77,20.91,140,7.67,4,2.46,2,"0"
"584",62,"1","0",0,86,27.15,76,16.79,105,5.47,6,3.75,0,"1"
"585",143,"0","0",0,109,34.48,104,14.09,71,6.48,4,1.24,1,"0"
"586",53,"0","0",0,95,9.78,131,22.57,128,10.99,6,3.13,3,"0"
"587",30,"0","0",0,144,28.88,118,19.14,93,7.64,7,3.08,1,"0"
"588",112,"0","0",0,77,46.043,109,18.06,132,11.93,8,3.43,2,"1"
"589",129,"0","0",0,119,23.72,105,24.59,97,5.82,8,3.54,0,"0"
"590",63,"0","1",29,107,24.19,56,10.09,91,10.8,8,1.78,1,"0"
"591",28,"0","0",0,94,31.93,86,21.13,124,9.4,5,2.86,0,"0"
"592",111,"0","0",0,55,24.85,83,22.23,116,7.34,3,2.35,3,"0"
"593",91,"0","0",0,120,39.41,106,12.8,129,12.11,7,3.13,3,"0"
"594",90,"0","0",0,83,32.93,79,13.11,60,13.46,3,3.43,1,"0"
"595",151,"0","0",0,108,26.59,118,19.84,141,8.81,6,2.08,4,"0"
"596",105,"1","1",29,82,37.52,110,18.5,100,8.57,6,3.56,1,"1"
"597",41,"0","1",37,110,40.77,115,18.86,100,8.51,1,1.97,2,"0"
"598",48,"0","1",43,111,29.24,64,17.02,96,10.49,5,2.16,1,"0"
"599",166,"1","1",35,138,21.79,113,23.33,130,13.45,7,2.38,2,"0"
"600",79,"0","0",0,119,22.13,121,24.73,140,8.77,6,3.78,3,"0"
"601",153,"0","0",0,107,33.22,96,13.14,97,6.43,6,3.13,1,"0"
"602",110,"1","0",0,79,49.86,90,16.02,91,12.01,4,3.92,0,"1"
"603",163,"0","0",0,89,32.52,87,16.48,121,12.08,4,3.46,1,"0"
"604",126,"0","0",0,88,20.81,111,12.22,106,7.07,3,3.11,1,"0"
"605",105,"0","1",33,68,35.63,140,12.49,131,5.44,3,2.86,2,"0"
"606",172,"0","0",0,140,36.67,84,12.44,83,11.91,1,1.92,3,"0"
"607",126,"0","0",0,110,27.44,125,18.75,78,11.21,2,1.38,0,"0"
"608",97,"0","0",0,91,24.51,137,19.27,72,6.51,4,3.73,3,"0"
"609",95,"1","1",37,109,37.43,99,15.75,82,9.23,2,1.11,0,"1"
"610",87,"0","0",0,105,43.55,102,13.66,80,11.22,2,2,4,"0"
"611",97,"0","0",0,119,19.16,109,18.5,76,6.84,5,1.76,1,"0"
"612",76,"0","0",0,125,50.92,92,19.27,134,9.48,4,3.7,0,"1"
"613",140,"0","0",0,107,33.12,99,14.53,93,10.13,4,3.75,0,"0"
"614",169,"0","0",0,112,17.14,69,19.55,95,8.71,2,2.57,0,"0"
"615",68,"0","1",22,97,14.03,94,24.64,114,8.1,4,1.3,3,"0"
"616",122,"0","1",34,104,24.89,103,7.62,91,9.9,4,4.21,2,"0"
"617",36,"0","0",0,129,30.24,87,19.09,102,13.78,6,2.92,2,"0"
"618",120,"0","1",27,84,26.1,73,16.49,94,11.54,7,2.75,4,"0"
"619",121,"0","0",0,105,25.62,133,16.77,116,7.61,9,2.48,1,"0"
"620",64,"0","1",19,106,30.62,92,10.84,118,10.68,3,2.03,0,"0"
"621",13,"0","1",31,94,45.1,95,12.55,117,11.67,1,3.48,1,"0"
"622",106,"0","0",0,83,21.86,114,11.39,113,9.48,2,3.08,0,"0"
"623",88,"0","0",0,92,27.46,108,14.75,95,9.28,4,2.13,2,"0"
"624",74,"0","0",0,120,28.1,106,16.87,102,9.38,3,2.65,1,"0"
"625",83,"0","0",0,92,33.15,83,17.89,92,8.13,9,2.97,0,"0"
"626",49,"0","0",0,79,36.35,93,22.53,128,10.79,7,4.21,0,"0"
"627",111,"0","1",24,114,34.94,99,18.64,95,9.72,4,3.78,1,"0"
"628",50,"0","1",22,112,42.99,99,15.12,146,7.13,4,2.3,3,"0"
"629",153,"0","1",28,74,40.05,67,19.37,103,7.66,9,4.16,0,"0"
"630",88,"0","0",0,91,32.64,127,10.85,125,7,5,2.03,1,"0"
"631",131,"0","1",39,122,11.75,136,8.61,94,4.72,4,2.46,0,"0"
"632",79,"0","0",0,97,44.49,48,17.9,83,11.55,3,1.62,3,"1"
"633",140,"0","0",0,81,40.04,130,21.86,111,4.64,4,3.11,2,"0"
"634",105,"0","0",0,100,36.28,52,17.42,93,8.09,6,2.57,1,"0"
"635",54,"0","1",39,143,35.17,72,10.86,120,8.96,1,2.48,3,"0"
"636",87,"0","1",22,65,44.85,115,8.79,109,9.36,3,2.3,3,"0"
"637",96,"0","1",31,126,31.18,106,16.62,93,8.1,5,2.84,1,"0"
"638",79,"0","0",0,85,26.79,92,16.5,86,10.42,10,2.54,4,"1"
"639",55,"0","0",0,147,29.85,118,13.75,55,13.03,4,2.51,0,"0"
"640",130,"0","0",0,101,41.23,114,8.74,89,6.41,2,2.51,2,"0"
"641",34,"0","0",0,102,25.67,101,11.17,86,8.4,7,2.67,0,"0"
"642",139,"0","0",0,103,23.48,100,13.98,63,6.07,2,2.24,1,"0"
"643",109,"0","0",0,69,45,120,25.93,86,8.88,9,2.57,1,"1"
"644",65,"0","1",31,70,47.99,89,12.92,93,10.15,4,3.24,1,"0"
"645",63,"0","0",0,80,35.9,93,20.2,58,11.66,2,3.32,0,"0"
"646",152,"0","0",0,126,33.51,76,11.06,100,3.51,4,2,3,"0"
"647",147,"0","0",0,95,34.9,128,14.17,84,10.83,4,2.11,1,"0"
"648",112,"0","1",22,110,30.91,123,19.39,141,11.82,4,2.48,2,"0"
"649",120,"0","0",0,120,42.84,106,12.77,96,6.83,1,2.59,2,"0"
"650",27,"0","0",0,102,32.95,104,10.11,124,6.12,3,2.48,0,"0"
"651",171,"0","0",0,135,39.3,74,16.04,124,9.31,1,3.32,1,"0"
"652",101,"0","1",33,108,34.02,122,16.06,90,9.23,4,4.19,0,"0"
"653",32,"0","1",26,109,45.34,107,19.75,98,9.58,4,4.4,1,"0"
"654",3,"0","1",36,117,20.08,125,18.83,89,4.68,6,3.21,2,"0"
"655",151,"0","0",0,106,29.8,87,12.27,88,7.21,5,3.19,0,"0"
"656",60,"0","0",0,99,21.27,62,21.15,79,9.51,3,3.02,3,"0"
"657",119,"0","0",0,90,30.06,81,19.1,77,9.21,9,2.03,1,"0"
"658",43,"0","0",0,101,41.12,121,11,104,11.92,3,1.59,1,"0"
"659",42,"0","0",0,134,41,114,9.9,91,6.85,4,2.86,0,"0"
"660",84,"0","0",0,99,36.91,68,20.06,120,5.32,4,2.54,1,"0"
"661",65,"0","0",0,110,33.22,109,15.4,105,8.03,4,2.4,0,"0"
